MON,APT,MON
MON,ASL,MON
MON,DAB,MON
MON,DSA,MON
MON,DSS,MON
MON,GFAGFB,MON
MON,GFC,MON
MON,KVB,MON
MON,MID,MON
MON,NLN,MON
MON,OSC,MON
MON,OSE,MON
MON,OSO,MON
MON,OSS,MON
MON,STA,MON
MON,STB,MON
MON,STC,MON
MON,TEN,MON
MON,TEQ,MON
MON,TRB,MON
MON,TRC,MON
MON,TRO,MON
MON,VAL,MON
MON,VFB,MON
MON,APT,OSS,TRO,VFB,MON
MON,APT,OSS,VAL,VFB,MON
MON,APT,STA,TRO,VAL,MON
MON,APT,STB,TRO,VAL,MON
MON,APT,STC,TRO,VAL,MON
MON,APT,TEN,TEQ,TRO,MON
MON,APT,TEN,TEQ,VAL,MON
MON,APT,TEN,TRB,TRO,MON
MON,APT,TEN,TRB,VAL,MON
MON,APT,TEN,TRC,TRO,MON
MON,APT,TEN,TRC,VAL,MON
MON,APT,TEN,TRO,VAL,MON
MON,APT,TEN,TRO,VFB,MON
MON,APT,TEN,VAL,VFB,MON
MON,APT,TEQ,TRB,TRO,MON
MON,APT,TEQ,TRB,VAL,MON
MON,APT,TEQ,TRC,TRO,MON
MON,APT,TEQ,TRC,VAL,MON
MON,APT,TEQ,TRO,VAL,MON
MON,APT,TEQ,TRO,VFB,MON
MON,APT,TEQ,VAL,VFB,MON
MON,APT,TRB,TRC,TRO,MON
MON,APT,TRB,TRC,VAL,MON
MON,APT,TRB,TRO,VAL,MON
MON,APT,TRB,TRO,VFB,MON
MON,APT,TRB,VAL,VFB,MON
MON,APT,TRC,TRO,VAL,MON
MON,APT,TRC,TRO,VFB,MON
MON,APT,TRC,VAL,VFB,MON
MON,APT,TRO,VAL,VFB,MON
MON,ASL,KVB,MID,OSO,MON
MON,ASL,KVB,MID,TRO,MON
MON,ASL,KVB,MID,VAL,MON
MON,ASL,KVB,OSC,TRO,MON
MON,ASL,KVB,OSC,VAL,MON
MON,ASL,KVB,OSO,TRO,MON
MON,ASL,KVB,OSO,VAL,MON
MON,ASL,KVB,OSS,TRO,MON
MON,ASL,KVB,OSS,VAL,MON
MON,ASL,KVB,TEN,TRO,MON
MON,ASL,KVB,TEN,VAL,MON
MON,ASL,KVB,TEQ,TRO,MON
MON,ASL,KVB,TEQ,VAL,MON
MON,ASL,KVB,TRC,TRO,MON
MON,ASL,KVB,TRC,VAL,MON
MON,ASL,KVB,TRO,VAL,MON
MON,ASL,KVB,TRO,VFB,MON
MON,ASL,KVB,VAL,VFB,MON
MON,ASL,MID,OSC,TRO,MON
MON,ASL,MID,OSC,VAL,MON
MON,ASL,MID,OSO,TRO,MON
MON,ASL,MID,OSO,VAL,MON
MON,ASL,MID,OSS,TRO,MON
MON,ASL,MID,OSS,VAL,MON
MON,ASL,MID,TEN,TRO,MON
MON,ASL,MID,TEN,VAL,MON
MON,ASL,MID,TEQ,TRO,MON
MON,ASL,MID,TEQ,VAL,MON
MON,ASL,MID,TRC,TRO,MON
MON,ASL,MID,TRC,VAL,MON
MON,ASL,MID,TRO,VAL,MON
MON,ASL,MID,TRO,VFB,MON
MON,ASL,MID,VAL,VFB,MON
MON,ASL,OSC,OSO,TRO,MON
MON,ASL,OSC,OSO,VAL,MON
MON,ASL,OSC,TRO,VAL,MON
MON,ASL,OSO,OSS,TRO,MON
MON,ASL,OSO,OSS,VAL,MON
MON,ASL,OSO,TEN,TRO,MON
MON,ASL,OSO,TEN,VAL,MON
MON,ASL,OSO,TEQ,TRO,MON
MON,ASL,OSO,TEQ,VAL,MON
MON,ASL,OSO,TRC,TRO,MON
MON,ASL,OSO,TRC,VAL,MON
MON,ASL,OSO,TRO,VAL,MON
MON,ASL,OSO,TRO,VFB,MON
MON,ASL,OSO,VAL,VFB,MON
MON,ASL,OSS,TRO,VAL,MON
MON,ASL,TEN,TRO,VAL,MON
MON,ASL,TEQ,TRO,VAL,MON
MON,ASL,TRB,TRO,VAL,MON
MON,ASL,TRC,TRO,VAL,MON
MON,ASL,TRO,VAL,VFB,MON
MON,DSA,KVB,MID,TRO,MON
MON,DSA,KVB,MID,VAL,MON
MON,DSA,KVB,OSO,TRO,MON
MON,DSA,KVB,OSO,VAL,MON
MON,DSA,KVB,TRO,VAL,MON
MON,DSA,MID,OSO,TRO,MON
MON,DSA,MID,OSO,VAL,MON
MON,DSA,MID,TRO,VAL,MON
MON,DSA,OSC,TRO,VAL,MON
MON,DSA,OSO,TRO,VAL,MON
MON,DSA,OSS,TRO,VAL,MON
MON,DSA,TEN,TRO,VAL,MON
MON,DSA,TEQ,TRO,VAL,MON
MON,DSA,TRC,TRO,VAL,MON
MON,DSA,TRO,VAL,VFB,MON
MON,DSS,KVB,MID,TRO,MON
MON,DSS,KVB,MID,VAL,MON
MON,DSS,KVB,OSO,TRO,MON
MON,DSS,KVB,OSO,VAL,MON
MON,DSS,KVB,TRO,VAL,MON
MON,DSS,MID,OSO,TRO,MON
MON,DSS,MID,OSO,VAL,MON
MON,DSS,MID,TRO,VAL,MON
MON,DSS,OSC,TRO,VAL,MON
MON,DSS,OSO,TRO,VAL,MON
MON,DSS,OSS,TRO,VAL,MON
MON,DSS,TEN,TRO,VAL,MON
MON,DSS,TEQ,TRO,VAL,MON
MON,DSS,TRC,TRO,VAL,MON
MON,DSS,TRO,VAL,VFB,MON
MON,GFC,KVB,MID,OSO,MON
MON,GFC,KVB,MID,TRO,MON
MON,GFC,KVB,MID,VAL,MON
MON,GFC,KVB,OSC,TRO,MON
MON,GFC,KVB,OSC,VAL,MON
MON,GFC,KVB,OSO,TRO,MON
MON,GFC,KVB,OSO,VAL,MON
MON,GFC,KVB,OSS,TRO,MON
MON,GFC,KVB,OSS,VAL,MON
MON,GFC,KVB,TEN,TRO,MON
MON,GFC,KVB,TEN,VAL,MON
MON,GFC,KVB,TEQ,TRO,MON
MON,GFC,KVB,TEQ,VAL,MON
MON,GFC,KVB,TRC,TRO,MON
MON,GFC,KVB,TRC,VAL,MON
MON,GFC,KVB,TRO,VAL,MON
MON,GFC,KVB,TRO,VFB,MON
MON,GFC,KVB,VAL,VFB,MON
MON,GFC,MID,OSC,TRO,MON
MON,GFC,MID,OSC,VAL,MON
MON,GFC,MID,OSO,TRO,MON
MON,GFC,MID,OSO,VAL,MON
MON,GFC,MID,OSS,TRO,MON
MON,GFC,MID,OSS,VAL,MON
MON,GFC,MID,TEN,TRO,MON
MON,GFC,MID,TEN,VAL,MON
MON,GFC,MID,TEQ,TRO,MON
MON,GFC,MID,TEQ,VAL,MON
MON,GFC,MID,TRC,TRO,MON
MON,GFC,MID,TRC,VAL,MON
MON,GFC,MID,TRO,VAL,MON
MON,GFC,MID,TRO,VFB,MON
MON,GFC,MID,VAL,VFB,MON
MON,GFC,OSC,OSO,TRO,MON
MON,GFC,OSC,OSO,VAL,MON
MON,GFC,OSC,TRO,VAL,MON
MON,GFC,OSO,OSS,TRO,MON
MON,GFC,OSO,OSS,VAL,MON
MON,GFC,OSO,TEN,TRO,MON
MON,GFC,OSO,TEN,VAL,MON
MON,GFC,OSO,TEQ,TRO,MON
MON,GFC,OSO,TEQ,VAL,MON
MON,GFC,OSO,TRC,TRO,MON
MON,GFC,OSO,TRC,VAL,MON
MON,GFC,OSO,TRO,VAL,MON
MON,GFC,OSO,TRO,VFB,MON
MON,GFC,OSO,VAL,VFB,MON
MON,GFC,OSS,TRO,VAL,MON
MON,GFC,TEN,TRO,VAL,MON
MON,GFC,TEQ,TRO,VAL,MON
MON,GFC,TRB,TRO,VAL,MON
MON,GFC,TRC,TRO,VAL,MON
MON,GFC,TRO,VAL,VFB,MON
MON,KVB,MID,NLN,OSO,MON
MON,KVB,MID,NLN,TRO,MON
MON,KVB,MID,NLN,VAL,MON
MON,KVB,MID,OSC,OSO,MON
MON,KVB,MID,OSC,OSS,MON
MON,KVB,MID,OSC,TEN,MON
MON,KVB,MID,OSC,TEQ,MON
MON,KVB,MID,OSC,TRB,MON
MON,KVB,MID,OSC,TRC,MON
MON,KVB,MID,OSC,TRO,MON
MON,KVB,MID,OSC,VAL,MON
MON,KVB,MID,OSC,VFB,MON
MON,KVB,MID,OSO,OSS,MON
MON,KVB,MID,OSO,STA,MON
MON,KVB,MID,OSO,TEN,MON
MON,KVB,MID,OSO,TEQ,MON
MON,KVB,MID,OSO,TRB,MON
MON,KVB,MID,OSO,TRC,MON
MON,KVB,MID,OSO,TRO,MON
MON,KVB,MID,OSO,VAL,MON
MON,KVB,MID,OSO,VFB,MON
MON,KVB,MID,OSS,TEN,MON
MON,KVB,MID,OSS,TEQ,MON
MON,KVB,MID,OSS,TRB,MON
MON,KVB,MID,OSS,TRC,MON
MON,KVB,MID,OSS,TRO,MON
MON,KVB,MID,OSS,VAL,MON
MON,KVB,MID,OSS,VFB,MON
MON,KVB,MID,STA,TRO,MON
MON,KVB,MID,STA,VAL,MON
MON,KVB,MID,STB,TRO,MON
MON,KVB,MID,STB,VAL,MON
MON,KVB,MID,STC,TRO,MON
MON,KVB,MID,STC,VAL,MON
MON,KVB,MID,TEN,TEQ,MON
MON,KVB,MID,TEN,TRB,MON
MON,KVB,MID,TEN,TRC,MON
MON,KVB,MID,TEN,TRO,MON
MON,KVB,MID,TEN,VAL,MON
MON,KVB,MID,TEN,VFB,MON
MON,KVB,MID,TEQ,TRB,MON
MON,KVB,MID,TEQ,TRC,MON
MON,KVB,MID,TEQ,TRO,MON
MON,KVB,MID,TEQ,VAL,MON
MON,KVB,MID,TEQ,VFB,MON
MON,KVB,MID,TRB,TRC,MON
MON,KVB,MID,TRB,TRO,MON
MON,KVB,MID,TRB,VAL,MON
MON,KVB,MID,TRB,VFB,MON
MON,KVB,MID,TRC,TRO,MON
MON,KVB,MID,TRC,VAL,MON
MON,KVB,MID,TRC,VFB,MON
MON,KVB,MID,TRO,VAL,MON
MON,KVB,MID,TRO,VFB,MON
MON,KVB,MID,VAL,VFB,MON
MON,KVB,NLN,OSC,TRO,MON
MON,KVB,NLN,OSC,VAL,MON
MON,KVB,NLN,OSO,TRO,MON
MON,KVB,NLN,OSO,VAL,MON
MON,KVB,NLN,OSS,TRO,MON
MON,KVB,NLN,OSS,VAL,MON
MON,KVB,NLN,TEN,TRO,MON
MON,KVB,NLN,TEN,VAL,MON
MON,KVB,NLN,TEQ,TRO,MON
MON,KVB,NLN,TEQ,VAL,MON
MON,KVB,NLN,TRC,TRO,MON
MON,KVB,NLN,TRC,VAL,MON
MON,KVB,NLN,TRO,VAL,MON
MON,KVB,NLN,TRO,VFB,MON
MON,KVB,NLN,VAL,VFB,MON
MON,KVB,OSC,OSO,OSS,MON
MON,KVB,OSC,OSO,TEN,MON
MON,KVB,OSC,OSO,TEQ,MON
MON,KVB,OSC,OSO,TRB,MON
MON,KVB,OSC,OSO,TRC,MON
MON,KVB,OSC,OSO,TRO,MON
MON,KVB,OSC,OSO,VAL,MON
MON,KVB,OSC,OSO,VFB,MON
MON,KVB,OSC,OSS,TEN,MON
MON,KVB,OSC,OSS,TEQ,MON
MON,KVB,OSC,OSS,TRC,MON
MON,KVB,OSC,OSS,TRO,MON
MON,KVB,OSC,OSS,VAL,MON
MON,KVB,OSC,OSS,VFB,MON
MON,KVB,OSC,STA,TRO,MON
MON,KVB,OSC,STA,VAL,MON
MON,KVB,OSC,TEN,TEQ,MON
MON,KVB,OSC,TEN,TRC,MON
MON,KVB,OSC,TEN,TRO,MON
MON,KVB,OSC,TEN,VAL,MON
MON,KVB,OSC,TEN,VFB,MON
MON,KVB,OSC,TEQ,TRC,MON
MON,KVB,OSC,TEQ,TRO,MON
MON,KVB,OSC,TEQ,VAL,MON
MON,KVB,OSC,TEQ,VFB,MON
MON,KVB,OSC,TRB,TRO,MON
MON,KVB,OSC,TRB,VAL,MON
MON,KVB,OSC,TRC,TRO,MON
MON,KVB,OSC,TRC,VAL,MON
MON,KVB,OSC,TRC,VFB,MON
MON,KVB,OSC,TRO,VAL,MON
MON,KVB,OSC,TRO,VFB,MON
MON,KVB,OSC,VAL,VFB,MON
MON,KVB,OSO,OSS,TEN,MON
MON,KVB,OSO,OSS,TEQ,MON
MON,KVB,OSO,OSS,TRB,MON
MON,KVB,OSO,OSS,TRC,MON
MON,KVB,OSO,OSS,TRO,MON
MON,KVB,OSO,OSS,VAL,MON
MON,KVB,OSO,OSS,VFB,MON
MON,KVB,OSO,STA,TRO,MON
MON,KVB,OSO,STA,VAL,MON
MON,KVB,OSO,STB,TRO,MON
MON,KVB,OSO,STB,VAL,MON
MON,KVB,OSO,STC,TRO,MON
MON,KVB,OSO,STC,VAL,MON
MON,KVB,OSO,TEN,TEQ,MON
MON,KVB,OSO,TEN,TRB,MON
MON,KVB,OSO,TEN,TRC,MON
MON,KVB,OSO,TEN,TRO,MON
MON,KVB,OSO,TEN,VAL,MON
MON,KVB,OSO,TEN,VFB,MON
MON,KVB,OSO,TEQ,TRB,MON
MON,KVB,OSO,TEQ,TRC,MON
MON,KVB,OSO,TEQ,TRO,MON
MON,KVB,OSO,TEQ,VAL,MON
MON,KVB,OSO,TEQ,VFB,MON
MON,KVB,OSO,TRB,TRC,MON
MON,KVB,OSO,TRB,TRO,MON
MON,KVB,OSO,TRB,VAL,MON
MON,KVB,OSO,TRB,VFB,MON
MON,KVB,OSO,TRC,TRO,MON
MON,KVB,OSO,TRC,VAL,MON
MON,KVB,OSO,TRC,VFB,MON
MON,KVB,OSO,TRO,VAL,MON
MON,KVB,OSO,TRO,VFB,MON
MON,KVB,OSO,VAL,VFB,MON
MON,KVB,OSS,STA,TRO,MON
MON,KVB,OSS,STA,VAL,MON
MON,KVB,OSS,TEN,TEQ,MON
MON,KVB,OSS,TEN,TRC,MON
MON,KVB,OSS,TEN,TRO,MON
MON,KVB,OSS,TEN,VAL,MON
MON,KVB,OSS,TEN,VFB,MON
MON,KVB,OSS,TEQ,TRC,MON
MON,KVB,OSS,TEQ,TRO,MON
MON,KVB,OSS,TEQ,VAL,MON
MON,KVB,OSS,TEQ,VFB,MON
MON,KVB,OSS,TRB,TRO,MON
MON,KVB,OSS,TRB,VAL,MON
MON,KVB,OSS,TRC,TRO,MON
MON,KVB,OSS,TRC,VAL,MON
MON,KVB,OSS,TRC,VFB,MON
MON,KVB,OSS,TRO,VAL,MON
MON,KVB,OSS,TRO,VFB,MON
MON,KVB,OSS,VAL,VFB,MON
MON,KVB,STA,TEN,TRO,MON
MON,KVB,STA,TEN,VAL,MON
MON,KVB,STA,TEQ,TRO,MON
MON,KVB,STA,TEQ,VAL,MON
MON,KVB,STA,TRC,TRO,MON
MON,KVB,STA,TRC,VAL,MON
MON,KVB,STA,TRO,VAL,MON
MON,KVB,STA,TRO,VFB,MON
MON,KVB,STA,VAL,VFB,MON
MON,KVB,STB,TRO,VAL,MON
MON,KVB,STC,TRO,VAL,MON
MON,KVB,TEN,TEQ,TRC,MON
MON,KVB,TEN,TEQ,TRO,MON
MON,KVB,TEN,TEQ,VAL,MON
MON,KVB,TEN,TEQ,VFB,MON
MON,KVB,TEN,TRB,TRO,MON
MON,KVB,TEN,TRB,VAL,MON
MON,KVB,TEN,TRC,TRO,MON
MON,KVB,TEN,TRC,VAL,MON
MON,KVB,TEN,TRC,VFB,MON
MON,KVB,TEN,TRO,VAL,MON
MON,KVB,TEN,TRO,VFB,MON
MON,KVB,TEN,VAL,VFB,MON
MON,KVB,TEQ,TRB,TRO,MON
MON,KVB,TEQ,TRB,VAL,MON
MON,KVB,TEQ,TRC,TRO,MON
MON,KVB,TEQ,TRC,VAL,MON
MON,KVB,TEQ,TRC,VFB,MON
MON,KVB,TEQ,TRO,VAL,MON
MON,KVB,TEQ,TRO,VFB,MON
MON,KVB,TEQ,VAL,VFB,MON
MON,KVB,TRB,TRC,TRO,MON
MON,KVB,TRB,TRC,VAL,MON
MON,KVB,TRB,TRO,VAL,MON
MON,KVB,TRB,TRO,VFB,MON
MON,KVB,TRB,VAL,VFB,MON
MON,KVB,TRC,TRO,VAL,MON
MON,KVB,TRC,TRO,VFB,MON
MON,KVB,TRC,VAL,VFB,MON
MON,KVB,TRO,VAL,VFB,MON
MON,MID,NLN,OSC,TRO,MON
MON,MID,NLN,OSC,VAL,MON
MON,MID,NLN,OSO,TRO,MON
MON,MID,NLN,OSO,VAL,MON
MON,MID,NLN,OSS,TRO,MON
MON,MID,NLN,OSS,VAL,MON
MON,MID,NLN,TEN,TRO,MON
MON,MID,NLN,TEN,VAL,MON
MON,MID,NLN,TEQ,TRO,MON
MON,MID,NLN,TEQ,VAL,MON
MON,MID,NLN,TRC,TRO,MON
MON,MID,NLN,TRC,VAL,MON
MON,MID,NLN,TRO,VAL,MON
MON,MID,NLN,TRO,VFB,MON
MON,MID,NLN,VAL,VFB,MON
MON,MID,OSC,OSO,OSS,MON
MON,MID,OSC,OSO,TEN,MON
MON,MID,OSC,OSO,TEQ,MON
MON,MID,OSC,OSO,TRB,MON
MON,MID,OSC,OSO,TRC,MON
MON,MID,OSC,OSO,TRO,MON
MON,MID,OSC,OSO,VAL,MON
MON,MID,OSC,OSO,VFB,MON
MON,MID,OSC,OSS,TEN,MON
MON,MID,OSC,OSS,TEQ,MON
MON,MID,OSC,OSS,TRC,MON
MON,MID,OSC,OSS,TRO,MON
MON,MID,OSC,OSS,VAL,MON
MON,MID,OSC,OSS,VFB,MON
MON,MID,OSC,STA,TRO,MON
MON,MID,OSC,STA,VAL,MON
MON,MID,OSC,TEN,TEQ,MON
MON,MID,OSC,TEN,TRC,MON
MON,MID,OSC,TEN,TRO,MON
MON,MID,OSC,TEN,VAL,MON
MON,MID,OSC,TEN,VFB,MON
MON,MID,OSC,TEQ,TRC,MON
MON,MID,OSC,TEQ,TRO,MON
MON,MID,OSC,TEQ,VAL,MON
MON,MID,OSC,TEQ,VFB,MON
MON,MID,OSC,TRB,TRO,MON
MON,MID,OSC,TRB,VAL,MON
MON,MID,OSC,TRC,TRO,MON
MON,MID,OSC,TRC,VAL,MON
MON,MID,OSC,TRC,VFB,MON
MON,MID,OSC,TRO,VAL,MON
MON,MID,OSC,TRO,VFB,MON
MON,MID,OSC,VAL,VFB,MON
MON,MID,OSO,OSS,TEN,MON
MON,MID,OSO,OSS,TEQ,MON
MON,MID,OSO,OSS,TRB,MON
MON,MID,OSO,OSS,TRC,MON
MON,MID,OSO,OSS,TRO,MON
MON,MID,OSO,OSS,VAL,MON
MON,MID,OSO,OSS,VFB,MON
MON,MID,OSO,STA,TRO,MON
MON,MID,OSO,STA,VAL,MON
MON,MID,OSO,STB,TRO,MON
MON,MID,OSO,STB,VAL,MON
MON,MID,OSO,STC,TRO,MON
MON,MID,OSO,STC,VAL,MON
MON,MID,OSO,TEN,TEQ,MON
MON,MID,OSO,TEN,TRB,MON
MON,MID,OSO,TEN,TRC,MON
MON,MID,OSO,TEN,TRO,MON
MON,MID,OSO,TEN,VAL,MON
MON,MID,OSO,TEN,VFB,MON
MON,MID,OSO,TEQ,TRB,MON
MON,MID,OSO,TEQ,TRC,MON
MON,MID,OSO,TEQ,TRO,MON
MON,MID,OSO,TEQ,VAL,MON
MON,MID,OSO,TEQ,VFB,MON
MON,MID,OSO,TRB,TRC,MON
MON,MID,OSO,TRB,TRO,MON
MON,MID,OSO,TRB,VAL,MON
MON,MID,OSO,TRB,VFB,MON
MON,MID,OSO,TRC,TRO,MON
MON,MID,OSO,TRC,VAL,MON
MON,MID,OSO,TRC,VFB,MON
MON,MID,OSO,TRO,VAL,MON
MON,MID,OSO,TRO,VFB,MON
MON,MID,OSO,VAL,VFB,MON
MON,MID,OSS,STA,TRO,MON
MON,MID,OSS,STA,VAL,MON
MON,MID,OSS,TEN,TEQ,MON
MON,MID,OSS,TEN,TRC,MON
MON,MID,OSS,TEN,TRO,MON
MON,MID,OSS,TEN,VAL,MON
MON,MID,OSS,TEN,VFB,MON
MON,MID,OSS,TEQ,TRC,MON
MON,MID,OSS,TEQ,TRO,MON
MON,MID,OSS,TEQ,VAL,MON
MON,MID,OSS,TEQ,VFB,MON
MON,MID,OSS,TRB,TRO,MON
MON,MID,OSS,TRB,VAL,MON
MON,MID,OSS,TRC,TRO,MON
MON,MID,OSS,TRC,VAL,MON
MON,MID,OSS,TRC,VFB,MON
MON,MID,OSS,TRO,VAL,MON
MON,MID,OSS,TRO,VFB,MON
MON,MID,OSS,VAL,VFB,MON
MON,MID,STA,TEN,TRO,MON
MON,MID,STA,TEN,VAL,MON
MON,MID,STA,TEQ,TRO,MON
MON,MID,STA,TEQ,VAL,MON
MON,MID,STA,TRC,TRO,MON
MON,MID,STA,TRC,VAL,MON
MON,MID,STA,TRO,VAL,MON
MON,MID,STA,TRO,VFB,MON
MON,MID,STA,VAL,VFB,MON
MON,MID,STB,TRO,VAL,MON
MON,MID,STC,TRO,VAL,MON
MON,MID,TEN,TEQ,TRC,MON
MON,MID,TEN,TEQ,TRO,MON
MON,MID,TEN,TEQ,VAL,MON
MON,MID,TEN,TEQ,VFB,MON
MON,MID,TEN,TRB,TRO,MON
MON,MID,TEN,TRB,VAL,MON
MON,MID,TEN,TRC,TRO,MON
MON,MID,TEN,TRC,VAL,MON
MON,MID,TEN,TRC,VFB,MON
MON,MID,TEN,TRO,VAL,MON
MON,MID,TEN,TRO,VFB,MON
MON,MID,TEN,VAL,VFB,MON
MON,MID,TEQ,TRB,TRO,MON
MON,MID,TEQ,TRB,VAL,MON
MON,MID,TEQ,TRC,TRO,MON
MON,MID,TEQ,TRC,VAL,MON
MON,MID,TEQ,TRC,VFB,MON
MON,MID,TEQ,TRO,VAL,MON
MON,MID,TEQ,TRO,VFB,MON
MON,MID,TEQ,VAL,VFB,MON
MON,MID,TRB,TRC,TRO,MON
MON,MID,TRB,TRC,VAL,MON
MON,MID,TRB,TRO,VAL,MON
MON,MID,TRB,TRO,VFB,MON
MON,MID,TRB,VAL,VFB,MON
MON,MID,TRC,TRO,VAL,MON
MON,MID,TRC,TRO,VFB,MON
MON,MID,TRC,VAL,VFB,MON
MON,MID,TRO,VAL,VFB,MON
MON,NLN,OSC,OSO,TRO,MON
MON,NLN,OSC,OSO,VAL,MON
MON,NLN,OSC,TRO,VAL,MON
MON,NLN,OSO,OSS,TRO,MON
MON,NLN,OSO,OSS,VAL,MON
MON,NLN,OSO,TEN,TRO,MON
MON,NLN,OSO,TEN,VAL,MON
MON,NLN,OSO,TEQ,TRO,MON
MON,NLN,OSO,TEQ,VAL,MON
MON,NLN,OSO,TRC,TRO,MON
MON,NLN,OSO,TRC,VAL,MON
MON,NLN,OSO,TRO,VAL,MON
MON,NLN,OSO,TRO,VFB,MON
MON,NLN,OSO,VAL,VFB,MON
MON,NLN,OSS,TRO,VAL,MON
MON,NLN,TEN,TRO,VAL,MON
MON,NLN,TEQ,TRO,VAL,MON
MON,NLN,TRB,TRO,VAL,MON
MON,NLN,TRC,TRO,VAL,MON
MON,NLN,TRO,VAL,VFB,MON
MON,OSC,OSO,OSS,TEN,MON
MON,OSC,OSO,OSS,TEQ,MON
MON,OSC,OSO,OSS,TRC,MON
MON,OSC,OSO,OSS,TRO,MON
MON,OSC,OSO,OSS,VAL,MON
MON,OSC,OSO,OSS,VFB,MON
MON,OSC,OSO,STA,TRO,MON
MON,OSC,OSO,STA,VAL,MON
MON,OSC,OSO,TEN,TEQ,MON
MON,OSC,OSO,TEN,TRC,MON
MON,OSC,OSO,TEN,TRO,MON
MON,OSC,OSO,TEN,VAL,MON
MON,OSC,OSO,TEN,VFB,MON
MON,OSC,OSO,TEQ,TRC,MON
MON,OSC,OSO,TEQ,TRO,MON
MON,OSC,OSO,TEQ,VAL,MON
MON,OSC,OSO,TEQ,VFB,MON
MON,OSC,OSO,TRB,TRO,MON
MON,OSC,OSO,TRB,VAL,MON
MON,OSC,OSO,TRC,TRO,MON
MON,OSC,OSO,TRC,VAL,MON
MON,OSC,OSO,TRC,VFB,MON
MON,OSC,OSO,TRO,VAL,MON
MON,OSC,OSO,TRO,VFB,MON
MON,OSC,OSO,VAL,VFB,MON
MON,OSC,OSS,TEN,TRO,MON
MON,OSC,OSS,TEN,VAL,MON
MON,OSC,OSS,TEQ,TRO,MON
MON,OSC,OSS,TEQ,VAL,MON
MON,OSC,OSS,TRB,TRO,MON
MON,OSC,OSS,TRB,VAL,MON
MON,OSC,OSS,TRC,TRO,MON
MON,OSC,OSS,TRC,VAL,MON
MON,OSC,OSS,TRO,VAL,MON
MON,OSC,OSS,TRO,VFB,MON
MON,OSC,OSS,VAL,VFB,MON
MON,OSC,STA,TRO,VAL,MON
MON,OSC,STB,TRO,VAL,MON
MON,OSC,STC,TRO,VAL,MON
MON,OSC,TEN,TEQ,TRO,MON
MON,OSC,TEN,TEQ,VAL,MON
MON,OSC,TEN,TRB,TRO,MON
MON,OSC,TEN,TRB,VAL,MON
MON,OSC,TEN,TRC,TRO,MON
MON,OSC,TEN,TRC,VAL,MON
MON,OSC,TEN,TRO,VAL,MON
MON,OSC,TEN,TRO,VFB,MON
MON,OSC,TEN,VAL,VFB,MON
MON,OSC,TEQ,TRB,TRO,MON
MON,OSC,TEQ,TRB,VAL,MON
MON,OSC,TEQ,TRC,TRO,MON
MON,OSC,TEQ,TRC,VAL,MON
MON,OSC,TEQ,TRO,VAL,MON
MON,OSC,TEQ,TRO,VFB,MON
MON,OSC,TEQ,VAL,VFB,MON
MON,OSC,TRB,TRC,TRO,MON
MON,OSC,TRB,TRC,VAL,MON
MON,OSC,TRB,TRO,VAL,MON
MON,OSC,TRB,TRO,VFB,MON
MON,OSC,TRB,VAL,VFB,MON
MON,OSC,TRC,TRO,VAL,MON
MON,OSC,TRC,TRO,VFB,MON
MON,OSC,TRC,VAL,VFB,MON
MON,OSC,TRO,VAL,VFB,MON
MON,OSO,OSS,STA,TRO,MON
MON,OSO,OSS,STA,VAL,MON
MON,OSO,OSS,TEN,TEQ,MON
MON,OSO,OSS,TEN,TRC,MON
MON,OSO,OSS,TEN,TRO,MON
MON,OSO,OSS,TEN,VAL,MON
MON,OSO,OSS,TEN,VFB,MON
MON,OSO,OSS,TEQ,TRC,MON
MON,OSO,OSS,TEQ,TRO,MON
MON,OSO,OSS,TEQ,VAL,MON
MON,OSO,OSS,TEQ,VFB,MON
MON,OSO,OSS,TRB,TRO,MON
MON,OSO,OSS,TRB,VAL,MON
MON,OSO,OSS,TRC,TRO,MON
MON,OSO,OSS,TRC,VAL,MON
MON,OSO,OSS,TRC,VFB,MON
MON,OSO,OSS,TRO,VAL,MON
MON,OSO,OSS,TRO,VFB,MON
MON,OSO,OSS,VAL,VFB,MON
MON,OSO,STA,TEN,TRO,MON
MON,OSO,STA,TEN,VAL,MON
MON,OSO,STA,TEQ,TRO,MON
MON,OSO,STA,TEQ,VAL,MON
MON,OSO,STA,TRC,TRO,MON
MON,OSO,STA,TRC,VAL,MON
MON,OSO,STA,TRO,VAL,MON
MON,OSO,STA,TRO,VFB,MON
MON,OSO,STA,VAL,VFB,MON
MON,OSO,STB,TRO,VAL,MON
MON,OSO,STC,TRO,VAL,MON
MON,OSO,TEN,TEQ,TRC,MON
MON,OSO,TEN,TEQ,TRO,MON
MON,OSO,TEN,TEQ,VAL,MON
MON,OSO,TEN,TEQ,VFB,MON
MON,OSO,TEN,TRB,TRO,MON
MON,OSO,TEN,TRB,VAL,MON
MON,OSO,TEN,TRC,TRO,MON
MON,OSO,TEN,TRC,VAL,MON
MON,OSO,TEN,TRC,VFB,MON
MON,OSO,TEN,TRO,VAL,MON
MON,OSO,TEN,TRO,VFB,MON
MON,OSO,TEN,VAL,VFB,MON
MON,OSO,TEQ,TRB,TRO,MON
MON,OSO,TEQ,TRB,VAL,MON
MON,OSO,TEQ,TRC,TRO,MON
MON,OSO,TEQ,TRC,VAL,MON
MON,OSO,TEQ,TRC,VFB,MON
